dia,mes,ano,hora,temp,hum,data
18.0,11.0,2021.0,17.0,22.0,83.2,18-11-2021 17
18.0,11.0,2021.0,18.0,21.933333333333334,84.33333333333333,18-11-2021 18
18.0,11.0,2021.0,19.0,21.4,85.76666666666667,18-11-2021 19
18.0,11.0,2021.0,20.0,21.016666666666666,85.18333333333334,18-11-2021 20
18.0,11.0,2021.0,21.0,21.0,85.03333333333333,18-11-2021 21
18.0,11.0,2021.0,22.0,21.0,85.85,18-11-2021 22
18.0,11.0,2021.0,23.0,20.1,87.9,18-11-2021 23
19.0,11.0,2021.0,0.0,20.083333333333332,89.41666666666667,19-11-2021 0
19.0,11.0,2021.0,1.0,20.0,88.11666666666666,19-11-2021 1
19.0,11.0,2021.0,2.0,20.0,89.0,19-11-2021 2
19.0,11.0,2021.0,3.0,20.0,87.76666666666667,19-11-2021 3
19.0,11.0,2021.0,4.0,20.0,89.0,19-11-2021 4
19.0,11.0,2021.0,5.0,20.033333333333335,88.53333333333333,19-11-2021 5
19.0,11.0,2021.0,6.0,20.883333333333333,88.11666666666666,19-11-2021 6
19.0,11.0,2021.0,7.0,21.0,87.46666666666667,19-11-2021 7
19.0,11.0,2021.0,8.0,21.93103448275862,86.15517241379311,19-11-2021 8
19.0,11.0,2021.0,9.0,21.88135593220339,84.71186440677967,19-11-2021 9
19.0,11.0,2021.0,10.0,21.25,84.03333333333333,19-11-2021 10
19.0,11.0,2021.0,11.0,21.96551724137931,80.65517241379311,19-11-2021 11
19.0,11.0,2021.0,12.0,21.982758620689655,79.01724137931035,19-11-2021 12
19.0,11.0,2021.0,13.0,21.0,79.50847457627118,19-11-2021 13
19.0,11.0,2021.0,14.0,21.033333333333335,74.28333333333333,19-11-2021 14
19.0,11.0,2021.0,15.0,21.083333333333332,73.7,19-11-2021 15
19.0,11.0,2021.0,16.0,21.033333333333335,70.38333333333334,19-11-2021 16
19.0,11.0,2021.0,17.0,20.616666666666667,70.41666666666667,19-11-2021 17
19.0,11.0,2021.0,18.0,20.0,72.1864406779661,19-11-2021 18
19.0,11.0,2021.0,19.0,20.0,74.66666666666667,19-11-2021 19
19.0,11.0,2021.0,20.0,19.716666666666665,77.28333333333333,19-11-2021 20
19.0,11.0,2021.0,21.0,19.016666666666666,74.7,19-11-2021 21
19.0,11.0,2021.0,22.0,19.0,74.11666666666666,19-11-2021 22
19.0,11.0,2021.0,23.0,19.0,73.51666666666667,19-11-2021 23
20.0,11.0,2021.0,0.0,19.0,72.45,20-11-2021 0
20.0,11.0,2021.0,1.0,19.0,72.56666666666666,20-11-2021 1
20.0,11.0,2021.0,2.0,19.0,73.45,20-11-2021 2
20.0,11.0,2021.0,3.0,19.0,78.81666666666666,20-11-2021 3
20.0,11.0,2021.0,4.0,18.9,79.91666666666667,20-11-2021 4
20.0,11.0,2021.0,5.0,18.916666666666668,76.65,20-11-2021 5
20.0,11.0,2021.0,6.0,19.0,72.96666666666667,20-11-2021 6
20.0,11.0,2021.0,7.0,19.183333333333334,74.66666666666667,20-11-2021 7
20.0,11.0,2021.0,8.0,20.12280701754386,67.21052631578948,20-11-2021 8
20.0,11.0,2021.0,9.0,21.228070175438596,58.29824561403509,20-11-2021 9
20.0,11.0,2021.0,10.0,22.1864406779661,52.932203389830505,20-11-2021 10
20.0,11.0,2021.0,11.0,22.316666666666666,51.5,20-11-2021 11
20.0,11.0,2021.0,12.0,22.689655172413794,47.87931034482759,20-11-2021 12
20.0,11.0,2021.0,13.0,23.033898305084747,46.59322033898305,20-11-2021 13
20.0,11.0,2021.0,14.0,23.016949152542374,46.45762711864407,20-11-2021 14
20.0,11.0,2021.0,15.0,22.166666666666668,47.63333333333333,20-11-2021 15
20.0,11.0,2021.0,16.0,21.183333333333334,51.05,20-11-2021 16
20.0,11.0,2021.0,17.0,20.116666666666667,53.916666666666664,20-11-2021 17
20.0,11.0,2021.0,18.0,19.28813559322034,56.101694915254235,20-11-2021 18
20.0,11.0,2021.0,19.0,19.0,57.71666666666667,20-11-2021 19
20.0,11.0,2021.0,20.0,18.116666666666667,58.333333333333336,20-11-2021 20
20.0,11.0,2021.0,21.0,18.0,61.833333333333336,20-11-2021 21
20.0,11.0,2021.0,22.0,18.0,62.21666666666667,20-11-2021 22
20.0,11.0,2021.0,23.0,18.0,62.983333333333334,20-11-2021 23
21.0,11.0,2021.0,0.0,17.55,58.53333333333333,21-11-2021 0
21.0,11.0,2021.0,1.0,17.0,57.1,21-11-2021 1
21.0,11.0,2021.0,2.0,17.0,58.61666666666667,21-11-2021 2
21.0,11.0,2021.0,3.0,17.0,58.983333333333334,21-11-2021 3
21.0,11.0,2021.0,4.0,17.0,58.85,21-11-2021 4
21.0,11.0,2021.0,5.0,16.916666666666668,59.06666666666667,21-11-2021 5
21.0,11.0,2021.0,6.0,17.0,56.5,21-11-2021 6
21.0,11.0,2021.0,7.0,18.3,51.43333333333333,21-11-2021 7
21.0,11.0,2021.0,8.0,19.54385964912281,47.12280701754386,21-11-2021 8
21.0,11.0,2021.0,9.0,20.55,44.56666666666667,21-11-2021 9
21.0,11.0,2021.0,10.0,21.864406779661017,41.57627118644068,21-11-2021 10
21.0,11.0,2021.0,11.0,23.084745762711865,39.47457627118644,21-11-2021 11
21.0,11.0,2021.0,12.0,23.266666666666666,39.583333333333336,21-11-2021 12
21.0,11.0,2021.0,13.0,24.6,37.68333333333333,21-11-2021 13
21.0,11.0,2021.0,14.0,24.983333333333334,36.93333333333333,21-11-2021 14
21.0,11.0,2021.0,15.0,23.8,38.68333333333333,21-11-2021 15
21.0,11.0,2021.0,16.0,23.133333333333333,40.483333333333334,21-11-2021 16
21.0,11.0,2021.0,17.0,21.28813559322034,45.813559322033896,21-11-2021 17
21.0,11.0,2021.0,18.0,20.066666666666666,49.88333333333333,21-11-2021 18
21.0,11.0,2021.0,19.0,19.183333333333334,52.46666666666667,21-11-2021 19
21.0,11.0,2021.0,20.0,19.0,56.8,21-11-2021 20
21.0,11.0,2021.0,21.0,19.0,57.86666666666667,21-11-2021 21
21.0,11.0,2021.0,22.0,18.333333333333332,59.75,21-11-2021 22
21.0,11.0,2021.0,23.0,17.966666666666665,61.2,21-11-2021 23
22.0,11.0,2021.0,0.0,17.166666666666668,64.01666666666667,22-11-2021 0
22.0,11.0,2021.0,1.0,17.416666666666668,67.25,22-11-2021 1
22.0,11.0,2021.0,2.0,17.0,68.16666666666667,22-11-2021 2
22.0,11.0,2021.0,3.0,17.0,67.28333333333333,22-11-2021 3
22.0,11.0,2021.0,4.0,17.0,66.68333333333334,22-11-2021 4
22.0,11.0,2021.0,5.0,17.0,68.35,22-11-2021 5
22.0,11.0,2021.0,6.0,17.383333333333333,69.36666666666666,22-11-2021 6
22.0,11.0,2021.0,7.0,18.083333333333332,67.06666666666666,22-11-2021 7
22.0,11.0,2021.0,8.0,19.05,62.3,22-11-2021 8
